uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF,publicationDate,release,subplotsSampled,samplingImpractical,woodyTargetTaxaPresent,nonWoodyTargetTaxaPresent
53bcb61d-3adf-461e-9720-02353767cee6,MLBS_008.basePlot.vst,2018-10-16T00:00:00Z,D07,MLBS,MLBS_008,distributed,deciduousForest,37.426865,-80.499069,WGS84,20.2,544320.63,4142345.35,17N,939,0.3,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,NA,N,NA,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
6fad41fa-b515-44e0-b65c-5d8755583847,MLBS_004.basePlot.vst,2018-10-16T00:00:00Z,D07,MLBS,MLBS_004,distributed,deciduousForest,37.429342,-80.511896,WGS84,20.1,543184.31,4142614.2,17N,890.4,0.2,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,NA,Y,NA,N,NA,10,noneSelected,400,80,400,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
3907fee0-e979-459c-a024-c880787998e5,MLBS_006.basePlot.vst,2018-10-17T00:00:00Z,D07,MLBS,MLBS_006,distributed,deciduousForest,37.426799,-80.564064,WGS84,20.1,538570.1,4142309.46,17N,777,0.2,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,NA,N,NA,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
4ccbefa2-c566-4f13-8b2b-e62ee378c429,MLBS_020.basePlot.vst,2018-10-17T00:00:00Z,D07,MLBS,MLBS_020,distributed,deciduousForest,37.427133,-80.568447,WGS84,20.1,538182.13,4142344.73,17N,785.7,0.1,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,NA,N,NA,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
4894fec2-1302-4a6d-bfbc-1e245db1ab01,MLBS_007.basePlot.vst,2018-10-17T00:00:00Z,D07,MLBS,MLBS_007,distributed,deciduousForest,37.427946,-80.571837,WGS84,20.1,537881.79,4142433.55,17N,806.2,0.2,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,NA,Y,NA,N,NA,10,noneSelected,400,80,400,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
9929a3e3-31cf-478b-ae3e-f320f19b6734,MLBS_061.basePlot.vst,2018-10-18T00:00:00Z,D07,MLBS,MLBS_061,tower,deciduousForest,37.376631,-80.5198,WGS84,20.1,542514.78,4136762.76,17N,1169,0.2,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,23 | 41,NA,NA,NA
2f2917b3-22d1-4451-9a4f-3334f39629b6,MLBS_013.basePlot.vst,2018-10-18T00:00:00Z,D07,MLBS,MLBS_013,distributed,deciduousForest,37.432507,-80.559608,WGS84,20.2,538961.39,4142944.55,17N,817.7,0.6,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,NA,Y,NA,N,NA,10,noneSelected,400,80,400,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
c126f0b6-4a84-4cf2-b508-67cbc38c8bd3,MLBS_072.basePlot.vst,2018-10-22T00:00:00Z,D07,MLBS,MLBS_072,tower,deciduousForest,37.375302,-80.525243,WGS84,20.2,542033.62,4136612.88,17N,1170.2,0.2,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,21 | 39,NA,NA,NA
251e7286-623f-4b76-abeb-48bb9ee4d5ba,MLBS_076.basePlot.vst,2018-10-24T00:00:00Z,D07,MLBS,MLBS_076,tower,deciduousForest,37.376397,-80.521192,WGS84,20.2,542391.67,4136736.17,17N,1170.9,0.3,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,23 | 39,NA,NA,NA
cb7a32ce-8ef0-4341-affb-298c692d2839,MLBS_070.basePlot.vst,2018-10-24T00:00:00Z,D07,MLBS,MLBS_070,tower,deciduousForest,37.375576,-80.526582,WGS84,20.2,541914.91,4136642.68,17N,1167.2,0.3,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,21 | 41,NA,NA,NA
2dd92880-699d-47bb-9a4a-dc29b5fb55ae,MLBS_068.basePlot.vst,2018-10-25T00:00:00Z,D07,MLBS,MLBS_068,tower,deciduousForest,37.375876,-80.528303,WGS84,20.1,541762.37,4136675.2,17N,1166.6,0.3,vst_MLBS_2018,NA,NA,NEON.DOC.000987vG,NA,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,21 | 23,NA,NA,NA
99fa5fdb-8e41-4610-bddb-7dd43795e0d2,MLBS_063.basePlot.vst,2018-10-30T00:00:00Z,D07,MLBS,MLBS_063,tower,deciduousForest,37.377486,-80.527932,WGS84,20.3,541794.33,4136853.98,17N,1175.7,0.4,vst_MLBS_2018,NA,NA,NEON.DOC.000987vE,NA,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,23 | 41,NA,NA,NA
2bbf3392-71fa-4c36-acfd-9f6f98f2042f,MLBS_067.basePlot.vst,2018-10-30T00:00:00Z,D07,MLBS,MLBS_067,tower,deciduousForest,37.378569,-80.527279,WGS84,20.1,541851.54,4136974.42,17N,1171.6,0.3,vst_MLBS_2018,NA,NA,NEON.DOC.000987vE,NA,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,21 | 41,NA,NA,NA
9f05541e-8b8e-4c1a-a601-35ae926ffb33,MLBS_066.basePlot.vst,2018-10-31T00:00:00Z,D07,MLBS,MLBS_066,tower,deciduousForest,37.376918,-80.525892,WGS84,20.1,541975.26,4136791.87,17N,1172.6,0.2,vst_MLBS_2018,NA,NA,NEON.DOC.000987vE,NA,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,23 | 41,NA,NA,NA
eea5d06d-889b-46bf-a47b-4c19edfd478e,MLBS_071.basePlot.vst,2018-10-31T00:00:00Z,D07,MLBS,MLBS_071,tower,deciduousForest,37.37664,-80.524185,WGS84,20.2,542126.54,4136761.79,17N,1169.5,0.2,vst_MLBS_2018,NA,NA,NEON.DOC.000987vE,NA,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,21 | 23,NA,NA,NA
473b3dc7-75b3-449b-8b26-719bdb29d398,MLBS_073.basePlot.vst,2018-10-31T00:00:00Z,D07,MLBS,MLBS_073,tower,deciduousForest,37.378019,-80.525926,WGS84,20.3,541971.63,4136914,17N,1172.5,0.3,vst_MLBS_2018,NA,NA,NEON.DOC.000987vE,NA,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,NA,NA,NA,20210114T173911Z,RELEASE-2021,23 | 41,NA,NA,NA
1e7127a4-0ba4-48a6-b6b9-146301bd2c9d,MLBS_069.basePlot.vst,2018-11-01T00:00:00Z,D07,MLBS,MLBS_069,tower,deciduousForest,37.377742,-80.522851,WGS84,20.1,542244.03,4136884.64,17N,1170.7,0.2,vst_MLBS_2018,NA,NA,NEON.DOC.000987vE,NA,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,NA,NA,NA,20210114T173907Z,RELEASE-2021,21 | 39,NA,NA,NA
5eadb67f-2fb6-4181-9ca0-3b8943b01429,MLBS_075.basePlot.vst,2018-11-01T00:00:00Z,D07,MLBS,MLBS_075,tower,deciduousForest,37.373405,-80.523564,WGS84,20.1,542183.34,4136403.17,17N,1170.1,0.1,vst_MLBS_2018,NA,NA,NEON.DOC.000987vE,NA,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,NA,NA,NA,20210114T173907Z,RELEASE-2021,39 | 41,NA,NA,NA
25e97ba2-45b4-4279-9277-379eedfe0ec8,MLBS_074.basePlot.vst,2018-11-01T00:00:00Z,D07,MLBS,MLBS_074,tower,deciduousForest,37.377774,-80.524592,WGS84,20.1,542089.87,4136887.41,17N,1171.4,0.2,vst_MLBS_2018,NA,NA,NEON.DOC.000987vE,NA,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,NA,NA,NA,20210114T173907Z,RELEASE-2021,23 | 41,NA,NA,NA
58bde0ee-3f41-4dc6-b250-65123bfda79d,MLBS_065.basePlot.vst,2018-11-27T00:00:00Z,D07,MLBS,MLBS_065,tower,deciduousForest,37.373423,-80.524934,WGS84,20.1,542062.03,4136404.56,17N,1165.1,0.1,vst_MLBS_2018,NA,NA,NEON.DOC.000987vE,NA,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,NA,NA,NA,20210114T173907Z,RELEASE-2021,21 | 41,NA,NA,NA
4f6b77ea-c3c3-4434-be78-b9d2fc3fbb3d,MLBS_062.basePlot.vst,2018-11-27T00:00:00Z,D07,MLBS,MLBS_062,tower,deciduousForest,37.374226,-80.526254,WGS84,20.3,541944.71,4136493.05,17N,1170.5,0.6,vst_MLBS_2018,NA,NA,NEON.DOC.000987vE,NA,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,NA,NA,NA,20210114T173907Z,RELEASE-2021,23 | 39,NA,NA,NA
7811ca1d-0cd5-4534-a5a5-5b39c81564b7,MLBS_064.basePlot.vst,2019-07-22T00:00:00Z,D07,MLBS,MLBS_064,tower,deciduousForest,37.375562,-80.520174,WGS84,20.3,542482.27,4136643.99,17N,1177.3,0.3,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,NA,Y,NA,N,NA,100,noneSelected,800,400,800,NA,NA,NA,NA,20210114T173922Z,RELEASE-2021,21 | 41,NA,NA,NA
7b6faa1a-27ba-411c-b346-c093433f2bda,MLBS_061.basePlot.vst,2019-07-22T00:00:00Z,D07,MLBS,MLBS_061,tower,deciduousForest,37.376631,-80.5198,WGS84,20.1,542514.78,4136762.76,17N,1169,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,NA,Y,NA,N,NA,100,noneSelected,800,400,800,NA,NA,NA,NA,20210114T173922Z,RELEASE-2021,23 | 41,NA,NA,NA
0c9c029e-17a5-4cc0-bd71-69d1bba7059e,MLBS_065.basePlot.vst,2019-07-23T00:00:00Z,D07,MLBS,MLBS_065,tower,deciduousForest,37.373423,-80.524934,WGS84,20.1,542062.03,4136404.56,17N,1165.1,0.1,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,NA,Y,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,NA,NA,NA,20210114T173922Z,RELEASE-2021,21 | 41,NA,NA,NA
f529c207-3382-4e4b-b2a8-4378c2853b75,MLBS_063.basePlot.vst,2019-07-23T00:00:00Z,D07,MLBS,MLBS_063,tower,deciduousForest,37.377486,-80.527932,WGS84,20.3,541794.33,4136853.98,17N,1175.7,0.4,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,NA,N,NA,N,NA,noneSelected,noneSelected,800,400,800,NA,NA,NA,NA,20210114T173922Z,RELEASE-2021,23 | 41,NA,NA,NA
cac911a1-9e12-4dbc-be34-a4342755f616,MLBS_062.basePlot.vst,2019-07-23T00:00:00Z,D07,MLBS,MLBS_062,tower,deciduousForest,37.374226,-80.526254,WGS84,20.3,541944.71,4136493.05,17N,1170.5,0.6,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,NA,Y,NA,N,NA,noneSelected,noneSelected,800,400,800,NA,NA,NA,NA,20210114T173922Z,RELEASE-2021,23 | 39,NA,NA,NA
27ff18df-77af-4914-bb7b-f4eebaf0bdcb,MLBS_009.basePlot.vst,2019-10-07T00:00:00Z,D07,MLBS,MLBS_009,distributed,deciduousForest,37.374434,-80.518487,WGS84,20.2,542632.27,4136519.61,17N,1177.6,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,25,noneSelected,400,200,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
b227067e-004c-4911-8abb-f1363ea35507,MLBS_002.basePlot.vst,2019-10-08T00:00:00Z,D07,MLBS,MLBS_002,distributed,deciduousForest,37.372058,-80.524252,WGS84,20.2,542123.17,4136253.43,17N,1178.5,0.3,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,25,noneSelected,400,200,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
13ddb8ed-e56b-44f7-80b4-1142e2673933,MLBS_011.basePlot.vst,2019-10-09T00:00:00Z,D07,MLBS,MLBS_011,distributed,deciduousForest,37.359448,-80.521143,WGS84,20.1,542405.54,4134855.85,17N,1286.3,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,25,noneSelected,400,200,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
9c61dd93-efcb-4b83-8619-d69f109c1bd1,MLBS_012.basePlot.vst,2019-10-09T00:00:00Z,D07,MLBS,MLBS_012,distributed,deciduousForest,37.357284,-80.522508,WGS84,20.1,542285.88,4134615.16,17N,1284.3,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,NA,Y,NA,N,NA,10,noneSelected,400,80,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
ab66e221-34ae-4d23-a149-c1b777d32720,MLBS_017.basePlot.vst,2019-10-10T00:00:00Z,D07,MLBS,MLBS_017,distributed,deciduousForest,37.358817,-80.526049,WGS84,20.1,541971.44,4134783.65,17N,1318.1,0.1,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,10,noneSelected,400,80,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
d7af2734-f113-4973-83fc-f0ba645839f2,MLBS_005.basePlot.vst,2019-10-15T00:00:00Z,D07,MLBS,MLBS_005,distributed,deciduousForest,37.363106,-80.521589,WGS84,20.2,542363.99,4135261.47,17N,1266.8,0.3,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
1709de40-8608-4b1c-a054-7dc53d89c13c,MLBS_001.basePlot.vst,2019-10-15T00:00:00Z,D07,MLBS,MLBS_001,distributed,deciduousForest,37.3607,-80.524992,WGS84,20.2,542063.99,4134993.03,17N,1310.9,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
bc087668-1462-4f92-939f-c18b05661859,MLBS_008.basePlot.vst,2019-10-16T00:00:00Z,D07,MLBS,MLBS_008,distributed,deciduousForest,37.426865,-80.499069,WGS84,20.2,544320.63,4142345.35,17N,939,0.3,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
8175157e-b795-4c98-9a0f-6cc7b96ef295,MLBS_004.basePlot.vst,2019-10-17T00:00:00Z,D07,MLBS,MLBS_004,distributed,deciduousForest,37.429342,-80.511896,WGS84,20.1,543184.31,4142614.2,17N,890.4,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,10,noneSelected,400,80,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
09465472-2423-4662-869e-0728ec97dea3,MLBS_018.basePlot.vst,2019-10-17T00:00:00Z,D07,MLBS,MLBS_018,distributed,deciduousForest,37.426259,-80.489231,WGS84,20.3,545191.43,4142282.79,17N,975.8,0.6,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
65cf2082-f644-4d50-8f9a-e32b4ef1a55f,MLBS_003.basePlot.vst,2019-10-21T00:00:00Z,D07,MLBS,MLBS_003,distributed,deciduousForest,37.368528,-80.526975,WGS84,20.2,541884.04,4135860.59,17N,1223.1,0.3,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
78017542-6170-49fb-9c76-d8659fbca4af,MLBS_016.basePlot.vst,2019-10-22T00:00:00Z,D07,MLBS,MLBS_016,distributed,deciduousForest,37.415022,-80.574956,WGS84,20.2,537612.3,4140998.49,17N,760.9,0.4,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,25,noneSelected,400,200,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
0fac584b-d79d-4c55-8140-f6a2938b8fa9,MLBS_019.basePlot.vst,2019-10-22T00:00:00Z,D07,MLBS,MLBS_019,distributed,deciduousForest,37.42436,-80.551226,WGS84,20.1,539707.25,4142044.2,17N,785.3,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,25,noneSelected,400,200,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
d4b95869-5fce-4994-b6a6-75a67c443ca7,MLBS_020.basePlot.vst,2019-10-23T00:00:00Z,D07,MLBS,MLBS_020,distributed,deciduousForest,37.427133,-80.568447,WGS84,20.1,538182.13,4142344.73,17N,785.7,0.1,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,32,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
e8dca28c-9d49-4ecf-a28a-c4e583421404,MLBS_006.basePlot.vst,2019-10-23T00:00:00Z,D07,MLBS,MLBS_006,distributed,deciduousForest,37.426799,-80.564064,WGS84,20.1,538570.1,4142309.46,17N,777,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,31|40|41,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
4ff709e0-ed4c-422d-8b92-a5305a5daea9,MLBS_013.basePlot.vst,2019-10-23T00:00:00Z,D07,MLBS,MLBS_013,distributed,deciduousForest,37.432507,-80.559608,WGS84,20.2,538961.39,4142944.55,17N,817.7,0.6,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,10,noneSelected,400,80,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
0b8004bd-2006-4aae-a4ca-aa2213fd31b1,MLBS_014.basePlot.vst,2019-10-24T00:00:00Z,D07,MLBS,MLBS_014,distributed,deciduousForest,37.417102,-80.557337,WGS84,20.2,539170.33,4141236.42,17N,784.4,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,3,noneSelected,400,24,400,NA,NA,NA,NA,20210114T173926Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
650e68ef-febc-45e4-af9c-c3cac8d6c7dc,MLBS_015.basePlot.vst,2019-11-05T00:00:00Z,D07,MLBS,MLBS_015,distributed,deciduousForest,37.414692,-80.568195,WGS84,20.1,538210.75,4140964.6,17N,786.3,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173927Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
1f63cf3e-45dd-4d33-a89a-77f5e1b99a13,MLBS_007.basePlot.vst,2019-11-05T00:00:00Z,D07,MLBS,MLBS_007,distributed,deciduousForest,37.427946,-80.571837,WGS84,20.1,537881.79,4142433.55,17N,806.2,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,10,noneSelected,400,80,400,NA,NA,NA,NA,20210114T173927Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
5b84f77a-cbe1-4b9f-ace6-b783f34dd4cd,MLBS_010.basePlot.vst,2019-11-06T00:00:00Z,D07,MLBS,MLBS_010,distributed,deciduousForest,37.365565,-80.526343,WGS84,20.1,541941.65,4135532.15,17N,1237,0.2,vst_MLBS_2019,NA,NA,NEON.DOC.000987vJ,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,400,400,400,NA,NA,NA,NA,20210114T173927Z,RELEASE-2021,31 | 32 |  40 | 41,NA,NA,NA
9791e87b-0334-49d7-b4ee-569231f40024,ONAQ_005.basePlot.vst,2014-08-21T00:00:00Z,D15,ONAQ,ONAQ_005,distributed,shrubScrub,40.180775,-112.431854,WGS84,20.3,378098.14,4448804.67,12N,1614.4,0.3,vst_ONAQ_2014,NA,NA,NEON.DOC.000987vE,N,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,Lprinz@field-ops.org,Kbrown@field-ops.org,NA,20201217T044156Z,RELEASE-2021,NA,NA,NA,NA
55cb49d9-7fad-4fc4-9a67-2b990951218e,ONAQ_004.basePlot.vst,2014-09-03T00:00:00Z,D15,ONAQ,ONAQ_004,distributed,shrubScrub,40.185938,-112.47248,WGS84,20.2,374648.79,4449434.34,12N,1713.7,0.2,vst_ONAQ_2014,NA,NA,NEON.DOC.000987vE,N,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,mgaetani@neoninc.org,rsteenson@neoninc.org,NA,20201217T044141Z,RELEASE-2021,NA,NA,NA,NA
2fc3b43e-2ede-4c39-8367-1f97fd4fb232,ONAQ_007.basePlot.vst,2014-09-08T00:00:00Z,D15,ONAQ,ONAQ_007,distributed,shrubScrub,40.212498,-112.467435,WGS84,20.1,375127.03,4452375.39,12N,1705.5,0.1,vst_ONAQ_2014,NA,NA,NEON.DOC.000987vE,N,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,NA,Kbrown@field-ops.org,NA,20201217T044141Z,RELEASE-2021,NA,NA,NA,NA
cfd57c67-4f45-4dea-98cd-7718e8bde38a,ONAQ_014.basePlot.vst,2014-09-12T00:00:00Z,D15,ONAQ,ONAQ_014,distributed,shrubScrub,40.206496,-112.448966,WGS84,20.1,376687.85,4451683.34,12N,1646.3,0.2,vst_ONAQ_2014,NA,NA,NEON.DOC.000987vE,N,NA,NA,NA,NA,NA,NA,25,noneSelected,400,200,400,NA,NA,wsmallen@neoninc.org,NA,20201217T044141Z,RELEASE-2021,NA,NA,NA,NA
fcc739e2-6c57-4b4b-8d11-618ec470deb6,ONAQ_011.basePlot.vst,2014-09-12T00:00:00Z,D15,ONAQ,ONAQ_011,distributed,shrubScrub,40.150745,-112.456226,WGS84,20.1,375968.48,4445505.11,12N,1618.2,0.1,vst_ONAQ_2014,NA,NA,NEON.DOC.000987vE,N,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,Swest@neoninc.org,Kbrown@field-ops.org,NA,20201217T044141Z,RELEASE-2021,NA,NA,NA,NA
25807028-4559-42d8-9eff-14726722325b,ONAQ_002.basePlot.vst,2014-09-15T00:00:00Z,D15,ONAQ,ONAQ_002,distributed,shrubScrub,40.193323,-112.464547,WGS84,20.1,375337.67,4450242.9,12N,1688,0.1,vst_ONAQ_2014,NA,NA,NEON.DOC.000987vE,N,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,Lprinz@field-ops.org,wsmallen@neoninc.org,NA,20201217T044141Z,RELEASE-2021,NA,NA,NA,NA
5e828d75-8e5d-49b2-aa8c-f7332607efb0,ONAQ_009.basePlot.vst,2014-09-16T00:00:00Z,D15,ONAQ,ONAQ_009,distributed,shrubScrub,40.160802,-112.471249,WGS84,20.2,374707.36,4446642.51,12N,1671.3,0.3,vst_ONAQ_2014,NA,NA,NEON.DOC.000987vE,N,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,wsmallen@neoninc.org,Hdavis@field-ops.org,NA,20201217T044141Z,RELEASE-2021,NA,NA,NA,NA
1e375d5d-bbd8-4d9e-b56d-bd47a93818d8,ONAQ_042.basePlot.vst,2014-09-16T00:00:00Z,D15,ONAQ,ONAQ_042,tower,shrubScrub,40.176674,-112.456785,WGS84,20.2,375968.07,4448383.99,12N,1663.7,0.2,vst_ONAQ_2014,NA,NA,NEON.DOC.000987vE,N,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,Lprinz@field-ops.org,rsteenson@neoninc.org,NA,20201217T044141Z,RELEASE-2021,NA,NA,NA,NA
39bd4508-f9e6-49f4-99ed-65a7402e55b8,ONAQ_041.basePlot.vst,2014-09-16T00:00:00Z,D15,ONAQ,ONAQ_041,tower,shrubScrub,40.174021,-112.45284,WGS84,20.2,376299.15,4448084.01,12N,1650.7,0.1,vst_ONAQ_2014,NA,NA,NEON.DOC.000987vE,N,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,Lprinz@field-ops.org,rsteenson@neoninc.org,NA,20201217T044141Z,RELEASE-2021,NA,NA,NA,NA
