uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
d0187f01-6ea0-480b-92fe-8b84e6afbd1a,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,4,23 _0,ACCI,Acer circinatum Pursh,species,NA,NA,35,100,0,3,1.26,no transcription errors found,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
5771098d-7f0d-4981-9d6f-490fd509b00b,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,2,23 _1,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,3,4.56,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
b6283bcf-352e-4f52-8f9a-3ea078b8a235,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,2,23 _1,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,3,2.98,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
a85d1152-f7d6-4be8-b7d8-c50c381f6f70,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,2,23 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,100,80,20,3,1.48,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
21e5d3a8-aec7-40e4-be88-aceec29f3597,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,2,23 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,100,90,10,3,1.62,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
30bb1b67-3b02-4c7b-9a9f-1ba0b6eef85c,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,2,23 _1,RUSP,Rubus spectabilis Pursh,species,NA,NA,100,100,0,3,2,no transcription errors found,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
f8a926da-4ebd-4539-8cef-9c82875a7085,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,4,23 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,3,1.28,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
020be42b-032e-4cda-86ed-020a01dd6626,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,2,23 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,50,100,0,3,4.24,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
c8e3bb6c-2d42-406d-8dff-29c7c0960786,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,4,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,3,0.54,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
06fc2698-3292-4389-ab55-3297a9e79196,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,2,23 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,3,3.22,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
21086b70-7e28-46c1-96a3-e7af9ed2046d,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,41,1,41 _0,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,100,100,0,1,1.52,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
14029245-33ff-4953-b60a-f899374eed2a,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,4,23 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,3,1.64,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
4b17c8a8-d33c-453f-ab73-aa9ac1d52bad,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,2,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,50,100,0,3,0.4,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
5cdcea1b-c611-4de2-8f0b-699c7a3cbb19,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,2,23 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,100,75,25,3,1.86,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
007bdfef-c954-4c3a-b904-7116eb88283f,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,2,23 _1,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,3,2.74,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
f03b4f90-7121-4f00-a3ac-0d0922a9977c,ABBY_065.basePlot.vst,2015-07-27T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_065,23,4,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,3,0.58,NA,shiebert@neoninc.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
be803422-0605-423f-ae24-a18b8d55ed56,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,41,1,41 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,1,0.8,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
886f83e1-92a5-48e8-afe8-2d7b4b1dacfd,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,2,1.2,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
b3dcede9-3d04-44ca-a8eb-884f99ee2386,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,2,2.66,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
22bd36b1-3903-46b6-8568-24f1d8619331,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,34,100,0,2,1.24,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
e0655899-1ae3-425d-985f-18fc75741674,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,2,2.38,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
79224bdc-b1f4-429c-8a8e-18cad26cccec,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,33,100,0,2,2.4,no transcription errors found,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
afc4e46f-5257-4501-8fd1-7006039eb649,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,30,100,0,2,1.2,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
e2c7a2c1-c6a3-43f6-a4d5-b5cee80d2319,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,41,1,41 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,60,40,1,0.56,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
daa305c3-6365-47c1-af59-19c56f20f82a,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,1,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,2,1.32,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
353d03b9-a419-4097-9d9e-22739dc254da,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,1,21 _1,ACCI,Acer circinatum Pursh,species,NA,NA,20,100,0,1,1.76,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
986891dd-ab35-4b63-ad10-e671d964547b,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,41,4,41 _0,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,100,100,0,1,1.2,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
87ca2885-cc58-4774-83e8-614439d4ee82,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,1,21 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,70,100,0,1,0.92,no transcription errors found,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
95094bf4-33b4-4caf-a917-ee68378a7ce9,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,1,21 _1,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,30,100,0,1,2.08,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
f3e6b677-a834-4ff2-8014-d902f7fe2b05,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,41,4,41 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,50,100,0,1,1.84,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
adde9f45-4098-422e-9b52-86f373257522,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,33,100,0,2,2.7,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
5f50662f-3c84-4e3c-99c9-b74d6e450b42,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,1,21 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,100,95,5,1,0.74,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
a1f0181c-20d1-4eb0-b22c-e6779b6b4969,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,1,21 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,70,100,0,1,1.06,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
ed91fb20-2b33-43c4-9eb9-d77df7fccb19,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,2,1.86,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
a001d7eb-6992-4d2a-b247-eb8e945c5bc5,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,2,1.18,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
a2540146-d3b0-4d7f-8bd6-13f1aa7905f9,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,1,21 _1,ACCI,Acer circinatum Pursh,species,NA,NA,30,100,0,1,1.84,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
8b363497-66be-4680-9830-19e2d95acde2,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,70,100,0,2,2.92,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
a3715bce-329e-4968-9417-08010204e878,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,41,4,41 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,50,90,10,1,0.74,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
bb68945b-9b1f-41a6-9fd9-14d6caf4a41c,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,1,21 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,100,95,5,1,0.96,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
5917fd06-7a81-47e3-bc34-e8e5411628ec,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,4,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,2,1.06,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
a61655ef-eec9-4a29-94b9-b56da932b49b,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,41,4,41 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,1,0.82,no transcription errors found,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
a469936e-f04a-4fb8-b9de-7605f8ac5b77,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,41,1,41 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,90,10,1,0.68,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
0e4beecd-35e4-4923-af86-9ba4f383ace9,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,41,1,41 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,30,70,1,0.66,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
fbe83d6a-31ff-4796-aa99-ed57be63ad1f,ABBY_066.basePlot.vst,2015-07-28T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_066,21,1,21 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,80,100,0,1,0.96,NA,krian@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
23ba7d4a-6332-4be6-aed5-f6319b6c1ee3,ABBY_061.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_061,21,1,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,90,10,1,1.4,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
34f561aa-182e-4311-bdc7-b09417f379c8,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,21,1,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,2,2.72,NA,lwade@field-ops.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
d88fb7ba-1c84-42df-a199-20ba3cc4e40d,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,39,1,39 _0,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,100,100,0,1,1.4,NA,kzias@field-ops.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
eec64c75-142b-4101-a851-89cd816dc012,ABBY_061.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_061,21,1,21 _0,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,100,100,0,1,1.1,no transcription errors found,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
3394921c-090c-42cc-8360-ab6870388a18,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,39,3,39 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,2.08,NA,kzias@field-ops.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
23a3f10a-6bef-48f8-b57c-4ec52c76e3e1,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,21,1,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,2,2.46,NA,lwade@field-ops.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
e1ca0d46-35f4-4e4c-bf24-961e1671d404,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,21,1,21 _0,MANE2,Mahonia nervosa (Pursh) Nutt.,species,NA,NA,100,100,0,2,0.78,NA,lwade@field-ops.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
234079e7-85ac-4dab-be31-208850aa4741,ABBY_061.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_061,21,1,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,50,100,0,1,1.92,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
31e6a24d-1193-4a29-94e5-9a094ae31351,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,39,3,39 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,2.28,NA,kzias@field-ops.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
9e79543c-d582-41fa-8d73-2b49134696fb,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,39,3,39 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,1.9,NA,kzias@field-ops.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
2c762807-b483-4252-9947-b078f4e138d9,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,39,3,39 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,2.48,NA,kzias@field-ops.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
e1fad098-b1d4-43ab-b0ff-72c90aa03864,ABBY_061.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_061,39,3,39 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,1.9,NA,shiebert@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
5099c728-56a0-4444-8806-6ec83117e2db,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,21,4,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,2,2.74,NA,lwade@field-ops.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
343dbed0-5d18-48e9-ad85-377626d83e51,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,21,1,21 _0,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,100,100,0,2,1.52,NA,lwade@field-ops.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
32463594-eb1e-42c3-aa37-35f9416aa016,ABBY_061.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_061,21,1,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,2.4,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
edcc6ad2-d6be-426a-b932-a493bedac3c7,ABBY_061.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_061,21,1,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,2.3,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
533b0824-c3df-4116-9bee-55d3661bf323,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,39,1,39 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,2.12,no transcription errors found,kzias@field-ops.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
f51c7d9f-454b-48f9-ae06-c8d9c4988f9e,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,39,3,39 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,2.1,NA,kzias@field-ops.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
64370f04-57bf-41a1-a552-4ab19f3e1eee,ABBY_061.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_061,21,1,21 _0,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,50,100,0,1,2.22,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
6059d040-6290-44f1-9f6a-f6c513299a91,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,21,4,21 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,2,2.16,NA,lwade@field-ops.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
d318bcd6-fb74-476a-b294-3701b942fa1f,ABBY_070.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_070,21,4,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,2,1.1,NA,lwade@field-ops.org,krian@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
b5c27cf1-0ece-4c89-b750-e7337e69027e,ABBY_061.basePlot.vst,2015-07-29T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_061,39,3,39 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,2.18,NA,shiebert@neoninc.org,shiebert@neoninc.org,legacyData,20201217T051217Z,RELEASE-2021
de731de5-c16d-414a-a9b9-4d49121cb33c,ABBY_062.basePlot.vst,2015-07-30T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_062,39,3,39 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,3,3.26,NA,shiebert@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
6cdf5f3a-15b9-4c06-a43a-fa809fa557b8,ABBY_062.basePlot.vst,2015-07-30T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_062,41,4,41 _0,SARA2,Sambucus racemosa L.,species,NA,cf. species,100,100,0,1,1.44,NA,shiebert@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
a74b8e14-8b46-4465-8d07-3f27d19826fa,ABBY_062.basePlot.vst,2015-07-30T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_062,41,4,41 _0,RUSP,Rubus spectabilis Pursh,species,NA,NA,100,100,0,1,1.56,NA,shiebert@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
e02e38bd-121a-45c0-8d7b-790c2d20782a,ABBY_062.basePlot.vst,2015-07-30T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_062,41,4,41 _0,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,100,100,0,1,1.44,no transcription errors found,shiebert@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
0cf7cf2b-f51b-476b-b9d1-ed19cc37c3f2,ABBY_062.basePlot.vst,2015-07-30T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_062,41,4,41 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,1,0.92,NA,shiebert@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
e993487d-dbff-4585-8540-3c77127559e1,ABBY_062.basePlot.vst,2015-07-30T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_062,41,4,41 _0,SARA2,Sambucus racemosa L.,species,NA,cf. species,100,70,30,1,0.72,NA,shiebert@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
06392af6-132f-4025-a573-e7d1094e60fd,ABBY_062.basePlot.vst,2015-07-30T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_062,41,4,41 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,1,0.84,NA,shiebert@neoninc.org,lwade@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
da2808c5-c45f-4126-84b5-a6efedeea1af,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,4,21 _0,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,100,100,0,1,1.62,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
4a2c4c1a-3b19-42fc-a84f-1ee7992cefa1,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _1,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,10,100,0,2,0.8,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
